customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned,segment,segment_label
CUST54965,5,One year,65.65,341.56,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,1,Yes,Yes,Yes,Yes,1,47.69,1,1,0,0,Early Leavers
CUST54966,15,Two year,67.16,890.51,DSL,No,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,3,63.48,0,0,1,1,Price-Sensitive
CUST54967,9,One year,115.39,916.23,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,4,22.42,1,2,0,0,Early Leavers
CUST54968,24,Month-to-month,27.61,692.94,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,33.17,0,1,1,1,Price-Sensitive
CUST54969,1,Month-to-month,51.65,49.84,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,1,42.84,0,0,1,1,Price-Sensitive
CUST54970,9,Month-to-month,105.08,969.24,DSL,Yes,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,2,19.7,0,1,0,1,Price-Sensitive
CUST54972,4,Month-to-month,73.11,269.97,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,42.02,0,0,0,1,Price-Sensitive
CUST54973,8,Month-to-month,66.42,502.64,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,9.02,1,1,1,0,Early Leavers
CUST54974,9,One year,71.12,621.84,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,1,0.0,1,0,1,0,Early Leavers
CUST54975,1,Month-to-month,86.59,79.4,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,0,45.73,0,0,1,1,Price-Sensitive
CUST54976,6,One year,90.95,552.63,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,No,1,0.0,0,0,0,1,Price-Sensitive
CUST54977,7,One year,96.99,643.01,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,1,39.42,0,0,0,1,Price-Sensitive
CUST54978,20,Two year,84.99,1713.17,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,0,0.0,3,0,0,0,Early Leavers
CUST54979,67,Month-to-month,52.81,3420.94,DSL,No,No,No,Credit card (auto),No,0,No,No,Yes,No,0,60.64,2,0,1,0,Early Leavers
CUST54981,20,Month-to-month,106.52,1850.07,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,8.76,0,0,0,1,Price-Sensitive
CUST54982,1,One year,35.77,33.67,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,2,4.95,0,0,0,1,Price-Sensitive
CUST54983,28,Month-to-month,59.37,1498.48,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,0,30.52,1,0,1,0,Early Leavers
CUST54984,1,Month-to-month,70.11,65.43,DSL,No,No,Yes,Bank transfer (auto),No,1,Yes,No,Yes,Yes,1,17.14,1,0,1,0,Early Leavers
CUST54985,16,Month-to-month,109.61,1723.6,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,No,Yes,Yes,No,8,0.0,0,0,0,2,Service-Frustrated
CUST54986,30,Month-to-month,31.77,845.05,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No,2,21.55,0,0,1,1,Price-Sensitive
CUST54987,13,Month-to-month,67.29,802.29,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,Yes,No,No phone service,0,7.9,1,0,0,0,Early Leavers
CUST54988,32,Two year,117.21,3385.99,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,6.86,0,0,0,1,Price-Sensitive
CUST54989,33,Month-to-month,108.02,3509.27,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,1,25.37,0,2,1,1,Price-Sensitive
CUST54992,15,One year,50.33,739.96,Fiber optic,No,No,No,Mailed check,No,1,Yes,No,Yes,Yes,2,20.55,0,0,0,1,Price-Sensitive
CUST54993,5,Month-to-month,119.07,526.82,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,5,8.06,1,1,1,2,Service-Frustrated
CUST54994,9,Month-to-month,96.38,737.68,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,0,23.6,0,1,1,1,Price-Sensitive
CUST54995,3,Two year,61.54,170.13,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,13.36,1,0,1,0,Early Leavers
CUST54996,16,Two year,86.47,1363.57,Fiber optic,No,No,No,Credit card (auto),No,1,Yes,No,Yes,Yes,8,11.09,0,1,0,2,Service-Frustrated
CUST54998,7,Month-to-month,34.66,247.73,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,2,18.16,0,1,1,1,Price-Sensitive
CUST54999,10,Two year,43.57,386.05,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,8,0.0,0,0,1,2,Service-Frustrated
CUST55000,3,Two year,39.32,119.35,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,Yes,1,0.0,0,0,0,1,Price-Sensitive
CUST55001,19,One year,76.74,1460.21,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,No,5,0.0,0,0,1,2,Service-Frustrated
CUST55002,9,One year,57.87,458.76,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,10.07,0,1,1,1,Price-Sensitive
CUST55003,22,Month-to-month,67.69,1535.71,Fiber optic,Yes,Yes,No,Credit card (auto),No,0,No,Yes,Yes,Yes,0,58.7,0,0,0,1,Price-Sensitive
CUST55004,15,Month-to-month,36.49,485.71,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,Yes,No,2,39.91,0,2,0,1,Price-Sensitive
CUST55005,4,Month-to-month,89.83,339.9,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,Yes,Yes,Yes,0,27.07,1,1,1,0,Early Leavers
CUST55006,55,Month-to-month,78.94,3939.69,Fiber optic,Yes,Yes,No,Mailed check,No,0,No,Yes,Yes,No,9,22.91,0,0,1,2,Service-Frustrated
CUST55007,20,Two year,93.28,1699.99,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,8.83,0,0,0,1,Price-Sensitive
CUST55008,10,Month-to-month,30.99,322.36,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,Yes,4,0.0,2,0,1,0,Early Leavers
CUST55009,2,Month-to-month,83.49,152.2,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,9,32.02,1,0,1,2,Service-Frustrated
CUST55010,1,Two year,64.49,60.26,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,Yes,Yes,No,4,0.0,1,1,1,0,Early Leavers
CUST55012,1,Month-to-month,114.83,99.75,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,59.55,0,0,0,1,Price-Sensitive
CUST55013,15,Month-to-month,42.02,580.42,DSL,No,No,No,Credit card (auto),No,0,Yes,Yes,Yes,Yes,0,2.27,0,0,0,1,Price-Sensitive
CUST55016,6,One year,106.47,617.47,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,4,15.48,0,0,1,1,Price-Sensitive
CUST55017,12,One year,115.04,1409.74,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,No,No phone service,2,59.29,1,0,1,0,Early Leavers
CUST55018,17,Month-to-month,54.06,925.44,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,Yes,Yes,No,1,52.58,0,0,0,1,Price-Sensitive
CUST55019,21,One year,60.85,1332.59,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,3,29.3,0,0,0,1,Price-Sensitive
CUST55021,17,Two year,42.14,649.67,DSL,Yes,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,5,5.22,1,0,0,2,Service-Frustrated
CUST55022,12,Month-to-month,61.51,680.38,DSL,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,1,4.5,0,2,0,1,Price-Sensitive
CUST55023,8,Month-to-month,75.63,616.44,Fiber optic,No,No,Yes,Mailed check,No,0,Yes,No,Yes,Yes,1,57.14,1,2,0,0,Early Leavers
CUST55024,10,Two year,35.31,369.19,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,5,82.15,1,0,1,2,Service-Frustrated
CUST55026,1,Month-to-month,107.41,110.78,Fiber optic,No,Yes,No,Electronic check,No,1,Yes,Yes,Yes,No,8,43.1,0,1,1,2,Service-Frustrated
CUST55027,12,Month-to-month,32.56,373.01,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,No,No phone service,7,0.0,1,0,1,2,Service-Frustrated
CUST55028,17,One year,28.45,442.32,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,1,14.59,1,0,1,0,Early Leavers
CUST55030,7,One year,89.23,539.41,DSL,Yes,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,No,0,43.87,1,0,0,0,Early Leavers
CUST55031,16,One year,101.47,1681.95,DSL,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,4,7.6,0,1,0,1,Price-Sensitive
CUST55034,19,Month-to-month,33.41,652.0,DSL,No,Yes,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,2,41.03,0,0,0,1,Price-Sensitive
CUST55035,15,Month-to-month,93.23,1246.9,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,No,No phone service,1,78.18,0,0,1,1,Price-Sensitive
CUST55037,5,Month-to-month,20.16,88.31,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,3,21.72,0,0,0,1,Price-Sensitive
CUST55038,8,Month-to-month,28.56,232.85,DSL,No,No,Yes,Bank transfer (auto),Yes,1,Yes,No,Yes,Yes,8,23.74,0,0,1,2,Service-Frustrated
CUST55040,8,Month-to-month,115.92,930.05,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,0,48.81,0,0,1,1,Price-Sensitive
CUST55041,1,One year,97.5,94.17,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,4,10.14,0,1,1,1,Price-Sensitive
CUST55042,7,Month-to-month,27.52,198.87,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,4.68,0,0,1,1,Price-Sensitive
CUST55044,4,Month-to-month,64.47,267.23,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,1,39.65,1,0,1,0,Early Leavers
CUST55045,7,Two year,45.06,289.29,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,Yes,9,15.13,0,3,0,2,Service-Frustrated
CUST55046,1,Month-to-month,36.58,31.95,DSL,Yes,Yes,No,Electronic check,No,1,Yes,No,Yes,No,10,22.32,0,0,1,2,Service-Frustrated
CUST55048,41,Month-to-month,92.85,3870.84,DSL,Yes,No,No,Electronic check,Yes,0,No,No,No,No phone service,1,11.29,1,0,1,0,Early Leavers
CUST55049,1,Month-to-month,99.6,91.96,Fiber optic,No,No,No,Electronic check,Yes,1,No,Yes,Yes,Yes,1,62.26,0,1,1,1,Price-Sensitive
CUST55052,34,Month-to-month,43.06,1289.76,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,1,65.22,0,1,1,1,Price-Sensitive
CUST55053,13,Month-to-month,73.94,867.22,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,2,1.71,0,1,0,1,Price-Sensitive
CUST55054,72,Month-to-month,77.31,5815.4,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,9,6.88,0,1,0,2,Service-Frustrated
CUST55056,5,Month-to-month,52.35,238.61,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,0.0,1,0,0,0,Early Leavers
CUST55057,11,One year,103.49,1055.26,DSL,No,No,No,Electronic check,Yes,0,Yes,No,No,No phone service,4,25.23,0,0,1,1,Price-Sensitive
CUST55058,16,Month-to-month,93.07,1325.56,DSL,Yes,Yes,Yes,Credit card (auto),No,0,Yes,Yes,Yes,Yes,1,23.89,1,0,1,0,Early Leavers
CUST55059,3,One year,38.02,107.73,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,1,0.0,0,2,0,1,Price-Sensitive
CUST55060,22,One year,111.3,2380.56,DSL,No,No,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,Yes,1,48.03,2,0,1,0,Early Leavers
CUST55061,14,Two year,111.46,1586.67,DSL,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,0,14.18,1,1,0,0,Early Leavers
CUST55064,8,Two year,70.44,493.15,Fiber optic,No,No,Yes,Mailed check,No,1,Yes,Yes,Yes,No,1,26.42,0,0,1,1,Price-Sensitive
CUST55065,1,One year,104.72,102.71,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,1,0.0,0,1,0,1,Price-Sensitive
CUST55066,57,Month-to-month,47.82,2652.42,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,No,6,0.0,1,0,0,2,Service-Frustrated
CUST55067,18,One year,29.0,531.67,DSL,No,No,No,Electronic check,No,0,No,No,Yes,Yes,3,10.35,0,1,0,1,Price-Sensitive
CUST55068,8,One year,73.07,560.47,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,1,0.0,0,3,0,1,Price-Sensitive
CUST55069,72,Month-to-month,98.8,7454.63,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,1,7.77,1,1,1,0,Early Leavers
CUST55070,25,Month-to-month,82.07,1916.85,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,3,48.81,0,0,0,1,Price-Sensitive
CUST55071,22,Month-to-month,35.01,711.69,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,6,13.92,1,0,0,2,Service-Frustrated
CUST55072,66,Month-to-month,49.2,2942.15,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,3,28.44,0,0,0,1,Price-Sensitive
CUST55073,16,Month-to-month,41.39,678.9,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,4,29.41,0,0,1,1,Price-Sensitive
CUST55075,24,One year,47.79,1122.27,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,No,0,49.35,1,0,1,0,Early Leavers
CUST55076,72,Two year,93.95,6088.24,Fiber optic,No,No,Yes,Electronic check,No,1,Yes,No,Yes,No,6,14.39,1,0,0,2,Service-Frustrated
CUST55077,15,One year,66.83,952.14,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,4,33.31,1,1,1,0,Early Leavers
CUST55078,15,Month-to-month,46.58,655.9,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,0,69.61,1,1,1,0,Early Leavers
CUST55079,6,One year,55.09,292.65,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,9,32.31,2,0,1,2,Service-Frustrated
CUST55080,8,Two year,46.83,361.66,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,1,11.19,1,1,1,0,Early Leavers
CUST55081,72,Month-to-month,56.52,4032.63,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,3,8.74,0,0,0,1,Price-Sensitive
CUST55082,3,Month-to-month,118.8,364.27,DSL,No,Yes,No,Bank transfer (auto),No,0,No,Yes,Yes,No,3,72.96,0,0,0,1,Price-Sensitive
CUST55083,2,Two year,46.41,89.29,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,No,No phone service,2,0.0,0,0,0,1,Price-Sensitive
CUST55085,31,One year,116.55,3135.36,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,2,29.97,0,1,1,1,Price-Sensitive
CUST55086,40,Month-to-month,41.0,1581.32,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,No,No phone service,1,15.39,1,0,0,0,Early Leavers
CUST55087,70,Month-to-month,48.99,2987.42,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,2,31.83,1,1,0,0,Early Leavers
CUST55088,10,Month-to-month,74.9,654.8,DSL,No,No,No,Credit card (auto),No,1,Yes,Yes,Yes,No,6,20.27,0,1,0,2,Service-Frustrated
CUST55089,46,One year,85.05,3498.25,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,4,0.0,1,0,0,0,Early Leavers
CUST55090,9,Month-to-month,102.97,881.89,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,Yes,0,0.0,0,2,1,1,Price-Sensitive
CUST55091,1,Month-to-month,77.92,77.54,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,Yes,2,0.0,0,2,0,1,Price-Sensitive
CUST55092,13,Month-to-month,87.56,1089.77,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,Yes,No,No phone service,4,43.54,1,0,0,0,Early Leavers
CUST55093,15,One year,23.82,339.75,Fiber optic,Yes,No,No,Credit card (auto),No,1,No,Yes,Yes,No,1,13.24,4,0,1,0,Early Leavers
CUST55095,23,Month-to-month,85.18,1997.37,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,1,43.45,0,0,0,1,Price-Sensitive
CUST55096,28,Month-to-month,115.03,2751.89,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,No,Yes,Yes,No,1,0.0,0,0,0,1,Price-Sensitive
CUST55097,8,Month-to-month,46.71,380.44,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,0,10.82,0,0,1,1,Price-Sensitive
CUST55098,30,One year,38.44,1133.63,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,6.76,1,0,1,0,Early Leavers
CUST55099,7,Month-to-month,108.11,766.56,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,6,0.0,0,2,1,2,Service-Frustrated
CUST55101,59,Month-to-month,47.33,2787.14,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,No,Yes,Yes,Yes,4,46.76,0,0,1,1,Price-Sensitive
CUST55104,14,One year,58.64,763.44,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,9,44.88,1,2,0,2,Service-Frustrated
CUST55105,16,Month-to-month,67.9,1073.25,Fiber optic,No,No,Yes,Bank transfer (auto),No,1,No,Yes,Yes,Yes,0,8.38,1,0,1,0,Early Leavers
CUST55106,9,One year,116.78,978.59,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,30.76,0,1,0,1,Price-Sensitive
CUST55107,5,One year,112.37,484.19,DSL,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,Yes,1,8.38,0,0,0,1,Price-Sensitive
CUST55108,36,Month-to-month,115.29,4270.36,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,No,2,0.0,0,1,0,1,Price-Sensitive
CUST55109,22,Month-to-month,114.22,2291.53,DSL,Yes,Yes,Yes,Electronic check,No,0,No,Yes,Yes,No,0,18.12,0,2,0,1,Price-Sensitive
CUST55111,29,One year,37.01,1027.26,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,0,55.19,0,1,1,1,Price-Sensitive
CUST55113,1,One year,62.52,65.42,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,4.04,1,0,0,0,Early Leavers
CUST55115,1,Month-to-month,89.64,93.7,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,1,0.0,0,0,0,1,Price-Sensitive
CUST55116,25,One year,81.96,2029.24,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,6,54.03,1,3,1,2,Service-Frustrated
CUST55117,34,Month-to-month,37.95,1270.11,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,13.49,0,1,1,1,Price-Sensitive
CUST55118,6,Month-to-month,39.94,233.38,DSL,Yes,No,Yes,Bank transfer (auto),No,1,Yes,No,Yes,Yes,0,60.08,0,1,0,1,Price-Sensitive
CUST55119,5,Month-to-month,59.25,274.92,Fiber optic,Yes,Yes,No,Electronic check,Yes,1,Yes,No,Yes,Yes,4,18.22,0,1,1,1,Price-Sensitive
CUST55120,5,Month-to-month,29.34,126.25,Fiber optic,No,Yes,Yes,Electronic check,No,1,Yes,Yes,Yes,Yes,0,20.18,0,0,1,1,Price-Sensitive
CUST55121,10,Two year,107.61,1032.29,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,3,0.0,0,0,0,1,Price-Sensitive
CUST55122,1,Two year,21.11,21.19,DSL,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,3,36.79,1,0,0,0,Early Leavers
CUST55123,1,One year,26.17,24.03,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,No,2,0.0,0,1,0,1,Price-Sensitive
CUST55124,27,Month-to-month,46.02,1297.45,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,16.8,1,1,0,0,Early Leavers
CUST55125,15,One year,57.76,819.96,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,No,0,64.31,0,0,0,1,Price-Sensitive
CUST55127,3,Month-to-month,103.6,312.99,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,No,No phone service,4,28.78,0,1,1,1,Price-Sensitive
CUST55128,47,Month-to-month,87.07,3628.02,DSL,No,No,No,Mailed check,No,0,No,Yes,Yes,No,1,33.92,3,0,0,0,Early Leavers
CUST55129,23,Month-to-month,117.0,2492.17,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,77.6,1,0,1,0,Early Leavers
CUST55130,1,Month-to-month,87.94,80.79,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,31.66,0,0,1,1,Price-Sensitive
CUST55133,2,Month-to-month,112.54,231.63,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,7,19.61,0,0,1,2,Service-Frustrated
CUST55134,13,Month-to-month,33.24,390.98,DSL,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,2,20.11,0,1,0,1,Price-Sensitive
CUST55136,72,Two year,78.96,5667.9,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,No,7,0.0,0,0,0,2,Service-Frustrated
CUST55137,10,Two year,100.84,905.5,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,0,20.97,0,0,0,1,Price-Sensitive
CUST55138,59,Month-to-month,57.16,3172.79,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,1,Yes,Yes,Yes,Yes,1,3.23,1,1,0,0,Early Leavers
CUST55141,22,Month-to-month,71.66,1480.27,DSL,No,No,Yes,Electronic check,No,1,No,No,No,No phone service,3,85.47,0,0,1,1,Price-Sensitive
CUST55142,1,Month-to-month,54.76,55.68,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,Yes,Yes,Yes,2,0.0,0,3,0,1,Price-Sensitive
CUST55143,22,Two year,84.32,1659.35,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,3,24.29,0,0,0,1,Price-Sensitive
CUST55144,51,Two year,115.24,5959.47,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,Yes,Yes,4,0.0,1,1,0,0,Early Leavers
CUST55145,1,Month-to-month,67.27,60.15,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,1,21.13,0,0,1,1,Price-Sensitive
CUST55146,39,Month-to-month,103.99,3702.74,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,6,0.0,0,0,1,2,Service-Frustrated
CUST55147,1,Month-to-month,59.53,51.53,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,Yes,Yes,2,0.0,0,1,0,1,Price-Sensitive
CUST55148,27,One year,60.45,1517.99,DSL,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,5,53.9,0,0,0,2,Service-Frustrated
CUST55150,4,Month-to-month,98.81,351.07,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,Yes,Yes,Yes,0,0.0,0,1,0,1,Price-Sensitive
CUST55151,1,One year,86.82,84.26,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,2,19.76,0,0,1,1,Price-Sensitive
CUST55152,2,Month-to-month,83.1,169.21,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,Yes,Yes,No,1,28.78,2,0,1,0,Early Leavers
CUST55153,2,Month-to-month,65.15,123.56,DSL,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,No,1,25.34,1,2,1,0,Early Leavers
CUST55155,11,Month-to-month,106.25,1180.43,Fiber optic,Yes,Yes,No,Bank transfer (auto),No,0,No,Yes,Yes,No,1,41.31,0,1,0,1,Price-Sensitive
CUST55156,12,Month-to-month,38.99,454.03,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,Yes,No,1,38.04,0,0,0,1,Price-Sensitive
CUST55157,38,Month-to-month,95.17,3146.23,DSL,No,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,2,7.23,0,0,0,1,Price-Sensitive
CUST55158,9,Two year,110.06,902.95,DSL,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,No,1,33.29,1,1,0,0,Early Leavers
CUST55159,19,One year,91.71,1745.66,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,1,23.2,1,0,0,0,Early Leavers
CUST55160,8,One year,62.61,492.8,DSL,No,No,Yes,Bank transfer (auto),No,1,Yes,Yes,Yes,No,8,66.44,0,0,0,2,Service-Frustrated
CUST55161,32,One year,96.51,3118.72,Fiber optic,No,Yes,No,Electronic check,No,1,No,Yes,Yes,Yes,3,71.25,0,0,0,1,Price-Sensitive
CUST55162,14,Month-to-month,29.73,390.64,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,29.41,1,0,1,0,Early Leavers
CUST55163,19,One year,64.07,1067.35,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,9,4.61,2,0,0,2,Service-Frustrated
CUST55165,2,Month-to-month,78.87,144.97,DSL,Yes,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,1,42.99,0,1,1,1,Price-Sensitive
CUST55166,1,Month-to-month,106.61,107.34,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,No,0,66.27,0,0,1,1,Price-Sensitive
CUST55167,14,Month-to-month,26.87,388.39,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,0,45.07,1,1,1,0,Early Leavers
CUST55168,25,Two year,44.63,972.86,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,0,34.58,1,0,0,0,Early Leavers
